,CTL,1.25xCO2,1.5xCO2,1.75xCO2,2xCO2,3xCO2,4xCO2,6xCO2,8xCO2
0229-02-15 00:00:00,-0.97174454,-0.15018463,-0.42635155,-0.34221268,-0.2617817,-0.2506504,0.49154663,-0.5948944,0.5116768
0229-03-15 00:00:00,-0.8123627,-0.3879223,-0.47567177,-0.122434616,-0.25756264,-0.31082916,0.6426964,-0.57401276,0.44985962
0229-04-15 00:00:00,-0.74736214,-0.3467369,-0.3982067,-0.39114952,-0.023925781,-0.4391899,0.69397354,-0.67035675,0.27020264
0229-05-15 00:00:00,-0.6568184,-0.4294834,-0.27464294,-0.5591831,-0.0021266937,-0.49677658,0.44744682,-0.5310097,0.08132172
0229-06-15 00:00:00,-0.5716839,-0.45495033,-0.034332275,-0.78678894,-0.14316368,-0.5248985,0.35757065,-0.27842712,0.081954956
0229-07-15 00:00:00,-0.7114105,-0.36925507,0.057552338,-1.2142467,-0.2754879,-0.46471024,0.3406353,-0.20859337,0.06187439
0229-08-15 00:00:00,-0.94145966,-0.3205471,0.076581955,-1.5328045,-0.28702927,-0.46726418,0.3951931,-0.14160728,0.19241714
0229-09-15 00:00:00,-0.87861824,-0.2469883,0.25783348,-1.6174202,-0.40325165,-0.5753498,0.08279991,-0.031303406,0.1655693
0229-10-15 00:00:00,-0.97785187,-0.123737335,0.2543087,-1.7878151,-0.5038128,-0.33703804,0.11484718,-0.20715714,0.20185852
0229-11-15 00:00:00,-1.2203274,0.088279724,0.18594551,-2.00169,-0.6991596,-0.14156723,0.024536133,-0.11026192,0.33032608
0229-12-15 00:00:00,-1.527544,0.25123024,0.1796093,-2.1288128,-0.8153,-0.16120148,-0.09675217,-0.14376831,0.22278976
0230-01-15 00:00:00,-1.7109718,0.5317173,0.09037781,-2.0240192,-0.80311584,-0.14489746,-0.17923927,-0.02097702,-0.079006195
0230-02-15 00:00:00,-1.8276138,0.5153942,-0.051597595,-1.6171837,-0.818594,-0.22125435,-0.33055115,0.14451218,-0.12144852
0230-03-15 00:00:00,-1.6855621,0.36366844,-0.17463493,-0.9733944,-0.65485,-0.21138573,-0.6355438,0.08877182,-0.16242218
0230-04-15 00:00:00,-1.317503,0.309618,0.0467453,-0.5020447,-0.39006805,-0.060230255,-0.76633835,0.10303497,-0.2287178
0230-05-15 00:00:00,-1.0818768,0.35468102,0.28806496,-0.4605713,-0.28453064,0.19571304,-0.7420635,0.229702,-0.26348877
0230-06-15 00:00:00,-0.8875618,0.20647812,0.5391464,-0.2732792,-0.08403969,0.4683113,-1.1016903,0.068546295,-0.13560486
0230-07-15 00:00:00,-0.65057755,-0.0934906,0.8701401,-0.18309212,0.07223511,0.6417484,-1.5757065,0.06403732,-0.28673172
0230-08-15 00:00:00,-0.3334484,-0.35765648,1.3917828,-0.1776638,0.22468758,0.9514427,-1.7679825,0.1438427,-0.6706734
0230-09-15 00:00:00,-0.24111748,-0.63476753,1.7815952,-0.20837593,-0.0017910004,1.0871487,-1.6440945,0.07798576,-0.79634476
0230-10-15 00:00:00,-0.39224434,-0.6277218,1.9760342,-0.197155,0.053388596,1.1615334,-1.6118469,0.103788376,-0.6291313
0230-11-15 00:00:00,-0.42643738,-0.6989975,2.1378746,-0.13928223,0.024461746,1.1996822,-1.503664,0.0845108,-0.6074219
0230-12-15 00:00:00,-0.34666634,-0.67183495,2.3680477,-0.06591225,-0.10420227,1.1299343,-1.434721,0.13486862,-0.50877
0231-01-15 00:00:00,-0.599514,-0.39359093,2.4361706,0.041070938,-0.054405212,0.9643917,-1.1701565,0.4087677,-0.6064224
0231-02-15 00:00:00,-0.42718887,-0.43440247,1.9903069,0.23820877,0.14897537,1.1797447,-1.2959118,0.6264744,-0.30607605
0231-03-15 00:00:00,-0.5191364,-0.47395515,1.3752575,0.62093353,0.1544056,1.1065884,-1.4429111,1.0525208,0.019367218
0231-04-15 00:00:00,-0.7388897,-0.43364143,1.0759792,1.0629215,0.12116432,0.87615776,-1.3591995,1.1024475,0.014427185
0231-05-15 00:00:00,-0.69919777,-0.32810593,0.8007431,1.1056786,0.02371788,0.7322922,-0.94966125,1.1042099,0.16390991
0231-06-15 00:00:00,-0.6309643,-0.14431381,0.34220123,1.2062073,0.24027061,1.0723038,-0.66895485,1.1285362,0.06327438
0231-07-15 00:00:00,-0.6989708,-0.03153038,0.055576324,1.2803459,0.3734951,1.4231968,-0.41284943,1.2616501,0.01757431
0231-08-15 00:00:00,-0.84086037,0.22006989,-0.45183754,1.5205688,0.40990067,1.6799393,-0.26888275,1.1236496,0.05675888
0231-09-15 00:00:00,-0.87080574,0.07560921,-0.3434372,1.555151,0.025259018,1.796587,-0.28804588,0.95869255,0.24349594
0231-10-15 00:00:00,-1.2508183,-0.01360321,-0.3339653,1.6905918,-0.29015923,1.7685146,-0.4496727,0.8217697,0.31324005
0231-11-15 00:00:00,-1.6396694,-0.20341873,-0.33029366,1.8210526,-0.3448887,1.5978737,-0.49780273,0.76017,0.4568596
0231-12-15 00:00:00,-1.626791,-0.3305378,-0.20618248,2.157055,-0.37059593,1.4580421,-0.49479103,0.81227493,0.5761337
0232-01-15 00:00:00,-1.480896,-0.46932793,-0.15354156,2.13035,-0.1821022,1.1362209,-0.44625282,0.91166306,0.4625206
0232-02-15 00:00:00,-1.2067757,-0.5981312,0.009599686,1.7113113,-0.14230728,0.7884388,-0.038232803,0.8940067,0.37160492
0232-03-15 00:00:00,-0.93972397,-0.31328392,0.16724777,1.0606194,-0.13161469,0.6776047,0.024578094,0.26512527,0.018367767
0232-04-15 00:00:00,-0.81692696,0.008150101,0.23486519,0.76971626,-0.22707558,0.49465942,0.13339996,0.3342743,0.08198166
0232-05-15 00:00:00,-0.66147995,-0.041584015,0.22976494,0.5545654,-0.328022,0.33539772,0.19667053,0.28694916,-0.06918335
0232-06-15 00:00:00,-0.37758446,0.06298065,-0.06118393,0.043512344,-0.35695648,-0.028526306,0.48881912,0.17853165,-0.031303406
0232-07-15 00:00:00,-0.11882019,-0.0036830902,-0.276289,-0.209095,-0.55976486,-0.69745064,1.1225872,0.13739777,-0.27967834
0232-08-15 00:00:00,-0.09218788,-0.055412292,-0.42058182,-0.58644104,-0.66103363,-1.1479969,1.4792442,-0.22276497,-0.3281479
0232-09-15 00:00:00,-0.16963577,-0.082365036,-0.3880806,-0.9140949,-0.76828766,-1.5976105,1.333952,-0.16652107,-0.15460968
0232-10-15 00:00:00,-0.2237339,-0.5013313,-0.30910492,-0.67562103,-0.8109188,-2.194624,1.2256184,-0.22991371,-0.094680786
0232-11-15 00:00:00,-0.17603493,-0.6200676,-0.12548447,-0.6097889,-0.81546783,-2.7250633,1.0654621,-0.30342865,-0.033851624
0232-12-15 00:00:00,-0.33187675,-0.63274,-0.3448105,-0.6925354,-0.7279377,-2.7359638,1.0250263,-0.040309906,0.047145844
0233-01-15 00:00:00,-0.29224014,-1.1011791,-0.5841656,-1.0146351,-0.75679016,-2.7696228,0.9294758,0.020206451,-0.24991989
0233-02-15 00:00:00,0.082393646,-1.0101852,-0.5918064,-1.1131496,-0.44389153,-2.2850266,0.64474106,0.09750366,-0.40615845
0233-03-15 00:00:00,0.35588837,-0.68572235,-0.47718048,-0.8524227,-0.07678032,-1.6912785,0.6620312,-0.024147034,-0.2620201
0233-04-15 00:00:00,0.25307465,-0.8165226,-0.3366394,-0.33572578,0.07277298,-1.4486217,0.532053,0.17715836,-0.35567093
0233-05-15 00:00:00,0.2036972,-0.7645645,-0.20683289,-0.11391449,-0.023767471,-1.0636044,0.2573948,0.12432861,-0.30959702
0233-06-15 00:00:00,-0.14128113,-0.43097687,-0.19066429,-0.16575813,0.0785656,-1.0179806,0.34893417,0.12207031,-0.083545685
0233-07-15 00:00:00,-0.22053528,-0.34105492,-0.4590664,-0.36343193,0.25444984,-1.0374489,0.33514595,-0.16526413,-0.07435608
0233-08-15 00:00:00,-0.09641075,-0.110622406,-0.72156334,-0.5301647,0.2716484,-1.0935516,0.15916061,-0.1024704,-0.17092133
0233-09-15 00:00:00,-0.5562725,0.10056877,-0.6725273,-0.656868,-0.16051483,-1.0657597,0.22325516,-0.24419403,-0.20449448
0233-10-15 00:00:00,-0.6221237,0.032161713,-0.40805435,-0.4354782,-0.5224457,-1.1069355,0.19174004,-0.4642315,-0.15083313
0233-11-15 00:00:00,-0.5253773,0.17524529,-0.6165886,-0.33182335,-0.34466362,-1.228693,0.10823059,-0.45756721,-0.28549194
0233-12-15 00:00:00,-0.501791,0.3308754,-0.5703697,-0.1590004,-0.3733368,-1.1038513,-0.14029694,-0.44589806,-0.27051544
0234-01-15 00:00:00,-0.43455505,0.29959488,-0.383358,-0.09608078,-0.49692726,-0.6931038,-0.103178024,-0.2525158,-0.47535324
0234-02-15 00:00:00,0.024694443,0.0063114166,-0.30784607,-0.16017532,-0.3645954,-0.45365524,-0.0335598,-0.1724453,-0.52779007
0234-03-15 00:00:00,0.5283737,0.21324539,-0.53273964,-0.24260521,-0.41781235,-0.59383965,0.028404236,-0.067344666,-0.45398712
0234-04-15 00:00:00,0.45104218,0.4683571,-0.3490696,-0.08071518,-0.34890175,-0.695179,0.15130424,0.21717072,-0.34749603
0234-05-15 00:00:00,0.27559853,0.3733368,-0.07949638,-0.0011501312,-0.38180733,-0.6717224,0.14657211,0.1346283,-0.3643837
0234-06-15 00:00:00,0.5063648,0.38934517,0.11165619,0.028627396,-0.76726913,-0.4348488,0.2548561,0.30994797,-0.3364296
0234-07-15 00:00:00,0.6494217,0.35536385,0.35830116,-0.23707962,-0.89154625,-0.37607193,0.39972115,0.323761,-0.25811005
0234-08-15 00:00:00,0.8466511,0.42103767,0.4595108,0.0033473969,-0.86987305,-0.2396164,0.47083282,0.23027802,-0.24875641
0234-09-15 00:00:00,0.7653904,0.54094887,0.27942085,-0.21329689,-0.82468987,-0.102334976,0.5917778,0.20777512,-0.15178299
0234-10-15 00:00:00,0.82618904,0.4684391,0.1938057,-0.22365952,-1.0221882,-0.0052337646,0.8414097,0.4850273,-0.31897354
0234-11-15 00:00:00,0.8574543,0.39760208,0.12134552,-0.31225777,-1.1749535,-0.0030956268,0.84309196,0.53152466,-0.08534622
0234-12-15 00:00:00,0.90182877,0.43832397,0.18242645,-0.5211468,-0.97595406,0.0051193237,0.72244644,0.4834442,0.2163353
0235-01-15 00:00:00,0.94641876,0.43560982,0.14567375,-0.33522797,-0.9312973,-0.036462784,0.6248646,0.26988602,0.46342468
0235-02-15 00:00:00,0.69210434,0.3528576,-0.020429611,-0.13560104,-0.7504349,-0.18726921,0.4376812,0.2072506,0.82803345
0235-03-15 00:00:00,0.05530548,0.21634102,-0.38620758,0.038589478,-0.403265,-0.024162292,0.21254158,-0.22485161,0.76836395
0235-04-15 00:00:00,-0.2036171,0.19053078,-0.8393307,0.35372353,-0.14962196,0.27378082,0.23780632,-0.31362915,0.67632294
0235-05-15 00:00:00,0.1491127,0.15780067,-1.0089283,0.36981392,-0.035284042,0.28948212,-0.009550095,-0.42513466,0.60199356
0235-06-15 00:00:00,0.15550232,0.03451538,-1.2236824,0.4988289,0.16464996,0.3715992,-0.13666344,-0.62449074,0.55145264
0235-07-15 00:00:00,0.1457386,-0.11698723,-1.1842785,0.44965363,0.50167465,0.38812447,-0.069841385,-1.0858841,0.7512245
0235-08-15 00:00:00,0.093429565,-0.29582596,-1.1674271,0.33992004,0.6761627,0.4517517,-0.23218918,-1.4582882,0.7579498
0235-09-15 00:00:00,-0.05927658,-0.38331223,-1.2811985,0.06735039,0.61268044,0.4531288,-0.4802208,-1.9932079,0.48786926
0235-10-15 00:00:00,-0.16521835,-0.16509628,-1.7153721,-0.117456436,0.54244614,0.6209698,-0.53198814,-2.0543327,0.41169357
0235-11-15 00:00:00,-0.3029728,-0.20160675,-1.7894745,-0.056367874,0.6439686,0.54149437,-0.41579056,-2.09054,0.28610992
0235-12-15 00:00:00,-0.34861565,-0.38222504,-1.9377403,-0.06824684,0.65218925,0.408453,-0.3324108,-1.810009,0.3464012
0236-01-15 00:00:00,-0.65361214,-0.37132645,-1.9409771,-0.12542534,0.7101078,0.29631996,-0.34127998,-1.6452293,0.6165695
0236-02-15 00:00:00,-0.7831249,-0.06829071,-1.6602154,-0.41639137,0.6724262,0.28425026,-0.73869514,-1.5565872,0.807354
0236-03-15 00:00:00,-0.6181431,0.2052269,-1.3795719,-0.41721344,0.83184433,0.5069618,-0.91132164,-1.105053,1.0319366
0236-04-15 00:00:00,-0.3614807,0.14122772,-1.1521454,-0.51403046,0.8020439,0.78510284,-0.82712364,-0.82188225,0.973732
0236-05-15 00:00:00,-0.23756981,0.042757034,-0.8309097,-0.34968376,0.65740395,0.8785095,-0.7592087,-0.6896229,0.6693039
0236-06-15 00:00:00,-0.06881714,-0.10460091,-0.66931725,0.0889225,0.59630394,1.0561485,-0.57411575,-0.632288,0.5829506
0236-07-15 00:00:00,0.089653015,-0.2810459,-0.5551777,0.29501915,0.674345,1.3068275,-0.84646416,-0.67954063,0.27902985
0236-08-15 00:00:00,0.4044075,-0.56604004,-0.42613792,0.30829048,0.60775757,1.9319191,-1.0861187,-0.8776665,0.526474
0236-09-15 00:00:00,0.4567337,-0.722517,-0.20266151,0.29009247,0.61735535,2.0244255,-1.0436172,-0.67113113,0.5669899
0236-10-15 00:00:00,0.48817825,-0.7525978,-0.23729515,0.4500084,0.7599411,1.8365002,-1.1959763,-0.6774597,0.4305191
0236-11-15 00:00:00,0.5430546,-0.6409321,-0.29974937,0.6062832,0.89541626,1.6644802,-1.2155628,-0.47893715,0.58903885
0236-12-15 00:00:00,0.51898766,-0.8883953,-0.18953323,0.7142334,0.92746353,1.5124626,-1.2171364,-0.5009804,0.720047
0237-01-15 00:00:00,0.66858673,-0.81469727,-0.020236969,0.73591805,0.7886219,1.3904934,-1.3683167,-0.4602642,0.60897064
0237-02-15 00:00:00,0.6353855,-0.34270096,0.18945122,0.77746964,0.7894058,1.3127785,-1.526495,-0.2703228,0.12674332
0237-03-15 00:00:00,0.7431412,-0.21256828,0.42985725,0.55145454,0.80892944,0.7853451,-1.264122,-0.17629051,-0.33563614
0237-04-15 00:00:00,0.7669487,-0.15387344,0.7805977,0.32201576,0.539381,0.5676861,-0.8701153,-0.21302795,-0.70944023
0237-05-15 00:00:00,0.5738697,0.015745163,0.6944885,0.43340874,0.48192024,0.083408356,-0.73633003,-0.05296707,-0.64411926
0237-06-15 00:00:00,0.6162853,-0.019903183,0.89162064,0.60830116,0.39633942,-0.6945038,-0.52437973,-0.062213898,-0.6231079
0237-07-15 00:00:00,0.69353867,0.039470673,1.2763996,0.6001129,0.24409485,-1.2171993,-0.33610153,0.088150024,-0.9008789
0237-08-15 00:00:00,0.3005333,-0.3346882,1.7201977,0.7674675,0.0084991455,-1.577282,-0.54338646,0.156847,-1.4159527
0237-09-15 00:00:00,-0.072172165,-0.2799759,1.8038826,0.88292694,-0.26132965,-1.3905258,-0.6688633,0.014717102,-1.6570187
0237-10-15 00:00:00,-0.14038086,-0.27272606,1.6666508,0.74931145,-0.3923359,-1.4523315,-0.8089676,-0.0750618,-1.6600857
0237-11-15 00:00:00,-0.1421814,-0.2110939,2.035017,0.46540642,-0.44771194,-1.4916363,-0.9239483,0.02462387,-1.6814041
0237-12-15 00:00:00,-0.07742882,-0.20331573,2.016693,0.5418129,-0.5564785,-1.4161415,-0.74134064,0.1776619,-1.5796814
0238-01-15 00:00:00,0.0028266907,-0.13783073,2.06048,0.5263119,-0.68790054,-1.207674,-0.5210953,0.36600876,-1.7126846
0238-02-15 00:00:00,0.037086487,-0.12504387,1.8141251,0.34160233,-0.5760765,-0.9872284,-0.35058975,0.5556431,-2.070736
0238-03-15 00:00:00,-0.032388687,0.18084717,1.3712502,0.2627945,-0.5782471,-0.72740746,-0.15577698,0.33898544,-2.2881393
0238-04-15 00:00:00,-0.06581497,0.13873672,0.8117027,0.28121948,-0.30464554,-0.3925705,0.06490135,0.23197556,-2.0644398
0238-05-15 00:00:00,-0.24761581,0.038419724,0.2528572,0.5803566,-0.13746643,-0.34557724,0.07120323,0.531147,-1.9029713
0238-06-15 00:00:00,-0.46629906,0.14058113,-0.31982422,0.8499756,-0.4502716,-0.28044128,0.37011337,0.7229538,-1.4481525
0238-07-15 00:00:00,-0.8605728,-0.049905777,-0.4217167,1.2925797,-0.6804409,-0.30855942,0.7856903,0.70254517,-1.1633873
0238-08-15 00:00:00,-0.7390137,-0.4856243,-0.61008835,1.3135262,-0.8050766,-0.24107361,0.9194565,0.93556213,-1.2944813
0238-09-15 00:00:00,-0.7011967,-0.6548538,-0.7964115,1.3151722,-1.2096786,-0.24391174,1.0066166,1.1717167,-1.3831673
0238-10-15 00:00:00,-0.7348747,-0.7743511,-0.64292336,1.2908325,-1.6225853,-0.33378983,1.1898499,1.1700668,-1.1815605
0238-11-15 00:00:00,-0.7432747,-0.9469261,-0.5678024,1.2353878,-1.594204,-0.42317963,1.1826954,0.9175949,-0.7630272
0238-12-15 00:00:00,-0.77383804,-1.0027542,-0.6446533,1.4098225,-1.4611778,-0.45303345,1.2449379,0.73700714,-0.54221725
0239-01-15 00:00:00,-0.850523,-0.8308697,-0.6462822,1.2220135,-1.2485352,-0.5697632,1.1793709,0.45686722,-0.524498
0239-02-15 00:00:00,-0.3598194,-0.42753792,-0.8370323,0.7566948,-0.81064034,-0.6688309,1.0347004,0.15963936,-0.19001389
0239-03-15 00:00:00,-0.01573944,-0.36546516,-0.6987324,0.7221718,-0.49651337,-0.4161682,0.5210953,-0.08051872,-0.042556763
0239-04-15 00:00:00,-0.12445068,-0.49010658,-0.44267082,0.64588165,-0.2297802,-0.37477684,0.24318695,-0.19200325,-0.04701233
0239-05-15 00:00:00,-0.14266205,-0.49303627,-0.2171421,0.63801575,-0.12801552,-0.24213028,0.23659897,-0.0034942627,-0.036506653
0239-06-15 00:00:00,-0.12092018,-0.467968,-0.03432274,0.3455372,0.10793877,-0.023628235,-0.014921188,0.111343384,0.16631699
0239-07-15 00:00:00,-0.25146294,-0.63879585,0.056261063,0.108350754,0.013971329,0.15115929,-0.0032215118,0.056087494,0.27769852
0239-08-15 00:00:00,-0.31012726,-0.66934013,0.0712204,0.19292068,0.19448662,0.13147926,-0.08031082,-0.08505249,0.7304001
0239-09-15 00:00:00,-0.43458176,-0.57177925,-0.22605515,0.17916107,0.465168,0.07419014,0.004350662,-0.12477875,1.0310326
0239-10-15 00:00:00,-0.60629654,-0.7476711,-0.41101646,-0.052293777,0.34537697,0.061250687,0.053771973,-0.12385559,1.1400795
0239-11-15 00:00:00,-0.6458893,-0.8724861,-0.650774,-0.10419464,0.33733177,0.14629173,-0.0321846,-0.15587997,1.1670418
0239-12-15 00:00:00,-0.766943,-0.9799042,-0.85259056,-0.2236309,0.26646996,0.013940811,0.103889465,-0.36292267,1.1829414
0240-01-15 00:00:00,-0.78923035,-0.91438293,-0.7856178,-0.7477932,0.33974266,-0.26681137,-0.015460968,-0.94991684,1.1324463
0240-02-15 00:00:00,-0.60009575,-1.0152569,-0.6915779,-0.86333656,0.29688835,-0.30599022,0.038562775,-0.8573017,0.8018608
0240-03-15 00:00:00,-0.4500618,-1.3047771,-0.53577423,-0.9489517,0.19535828,-0.2392044,0.31445503,-0.66960526,0.71276474
0240-04-15 00:00:00,-0.4208393,-1.3499584,-0.017349243,-1.0282059,0.24595833,-0.005645752,0.42951584,-0.42969894,0.79629135
0240-05-15 00:00:00,-0.3692875,-1.3058567,-0.069517136,-1.2542782,0.38121605,0.15528488,0.26301956,-0.26376343,0.6969223
0240-06-15 00:00:00,-0.39656067,-1.3113823,-0.08683777,-1.5759964,0.3060341,0.27295113,0.18971825,-0.24606705,0.6971321
0240-07-15 00:00:00,-0.4328003,-1.2066498,-0.39001083,-1.7452583,0.11585617,0.24076653,0.089998245,-0.06112671,0.590992
0240-08-15 00:00:00,-0.429533,-1.216135,-0.80573654,-1.4451103,-0.09185219,-0.083919525,0.05843544,0.19190025,0.74523926
0240-09-15 00:00:00,-0.45550346,-1.2868004,-0.9185753,-1.3326569,0.089292526,-0.35051727,-0.13839722,0.651083,1.0862732
0240-10-15 00:00:00,-0.6107578,-1.2070427,-1.0755329,-1.1251011,0.27192307,-0.3758545,-0.04129982,0.7365608,1.1300468
0240-11-15 00:00:00,-0.43196106,-1.1883888,-1.4090576,-1.0265388,0.13450813,-0.28247833,-0.05577278,0.7426071,1.1165466
0240-12-15 00:00:00,-0.29157257,-1.2375717,-1.4803734,-1.0970612,0.01420784,-0.17162132,-0.04792404,0.6119423,1.1780739
0241-01-15 00:00:00,-0.08964729,-0.95251465,-1.2883091,-0.7650776,-0.028852463,-0.061784744,0.21197128,0.6139679,1.0389328
0241-02-15 00:00:00,0.28757286,-0.5539894,-1.1086712,-0.29943085,0.012271881,0.07254219,0.393198,0.6061535,0.79725266
0241-03-15 00:00:00,0.3786869,-0.2499218,-0.83159447,0.013679504,0.4480667,0.06644249,0.44489288,0.7788887,0.58800125
0241-04-15 00:00:00,0.41137123,-0.10910988,-0.73225975,0.24024963,0.75043297,0.18476677,0.45219803,1.1647568,0.21794891
0241-05-15 00:00:00,0.33022308,-0.13062477,-0.5437298,0.09620476,0.8167629,0.052520752,0.634428,1.0262146,0.10739899
0241-06-15 00:00:00,0.5619354,0.22994995,-0.32546806,0.23117256,0.79369164,0.1123085,0.6180382,1.0341682,0.21976471
0241-07-15 00:00:00,0.9230385,0.42792892,-0.073747635,0.61279297,1.0434532,0.53022957,0.90380096,1.1050797,0.2482872
0241-08-15 00:00:00,1.1500664,0.43513298,-0.01130867,1.0147915,1.3597088,0.82559204,1.3510323,0.8630562,0.39336777
0241-09-15 00:00:00,0.9996681,0.6877918,0.1794548,1.3616848,1.3111763,0.800724,1.764204,0.4007969,0.24621964
0241-10-15 00:00:00,0.9714985,0.7418823,0.32870674,1.3692074,1.2424507,0.5962963,2.1266365,0.2827816,0.43652725
0241-11-15 00:00:00,1.0804615,0.80723953,0.24300003,1.6602154,1.2201443,0.48135376,2.148922,0.2939911,0.55574036
0241-12-15 00:00:00,1.2152386,0.9145832,0.28840256,1.5712757,1.2503586,0.4901085,1.9046955,0.35364532,0.45470428
0242-01-15 00:00:00,1.4532223,0.8888016,0.1941433,1.2791882,1.3148613,0.4969387,1.9557228,0.44377518,0.1580925
0242-02-15 00:00:00,1.2605629,0.66109085,0.15548325,1.0784187,1.0368652,-0.035764694,1.6889572,0.41060066,-0.13445282
0242-03-15 00:00:00,0.9626179,0.5105686,0.3115635,0.829586,0.30861092,-0.41489983,1.2441177,0.45466232,-0.23791885
0242-04-15 00:00:00,0.51999855,0.4009781,0.5657425,0.55695343,0.013339996,-0.5867977,0.8082714,0.17132187,-0.20959473
0242-05-15 00:00:00,0.106710434,0.48867607,0.5515747,0.47850227,-0.0044937134,-0.45131302,0.50631905,-0.10070801,0.005306244
0242-06-15 00:00:00,-0.38990784,0.6910877,0.5417671,0.1653881,-0.18966866,-0.70443726,-0.0026435852,-0.03976059,0.057605743
0242-07-15 00:00:00,-0.69085693,0.8437767,0.6325207,-0.29857445,-0.7334614,-0.72242355,-0.5348301,-0.2220478,0.1792717
0242-08-15 00:00:00,-0.5469341,0.9221287,0.61053467,-0.40357018,-1.1024284,-0.83704567,-0.521719,-0.45717812,0.050682068
0242-09-15 00:00:00,-0.62108994,0.88417816,0.7289982,-0.52506447,-1.1237049,-0.6660137,-0.17029953,-0.39037323,0.07169342
0242-10-15 00:00:00,-0.8425522,0.94675064,0.8102207,-0.679327,-0.9000225,-0.5677719,0.05672455,-0.35930824,0.0705986
0242-11-15 00:00:00,-1.0045891,0.9013519,0.89720917,-0.6254616,-0.7882767,-0.44201088,0.015851974,-0.5025425,0.2603035
0242-12-15 00:00:00,-1.2011147,0.8686409,1.1607037,-0.76007843,-0.9676609,-0.40862274,0.003414154,-0.54374886,0.38544083
0243-01-15 00:00:00,-1.2562466,0.8786011,1.2574425,-0.81749344,-1.0671387,-0.65854645,-0.056137085,-0.75819016,0.28569412
0243-02-15 00:00:00,-1.1203308,0.8779373,1.2776756,-0.7624588,-0.8893089,-1.0208263,-0.35601807,-0.6128025,0.1554718
0243-03-15 00:00:00,-0.790329,0.76865005,1.1792259,-0.8261566,-0.82188034,-0.7394943,-0.5367508,-0.26428986,0.08913803
0243-04-15 00:00:00,-0.62981796,0.38838768,1.1852226,-0.77098846,-0.84319305,-0.42874336,-0.36333656,-0.26000977,0.01781845
0243-05-15 00:00:00,-0.58252907,0.028848648,0.8599224,-0.5526657,-0.5757561,-0.28496552,-0.30521393,-0.12628555,0.1632576
0243-06-15 00:00:00,-0.3811016,-0.020038605,0.9556751,-0.4158554,-0.15847397,-0.39406395,-0.38237572,-0.10633087,0.30775833
0243-07-15 00:00:00,-0.33543968,-0.24189186,1.0076561,-0.37532043,0.19413948,-0.7030144,-0.57927895,0.105602264,0.42287827
0243-08-15 00:00:00,-0.2766285,-0.3038292,0.6925411,-0.39928055,0.2550888,-0.9712906,-1.0658264,0.28129196,0.47946167
0243-09-15 00:00:00,-0.15753937,-0.20548058,0.21186447,-0.5477886,-0.048654556,-1.0067368,-1.3994331,0.4487629,0.5366516
0243-10-15 00:00:00,-0.0036392212,-0.45212936,0.20500755,-0.679142,-0.08213234,-0.7817364,-1.674593,0.5515709,0.477108
0243-11-15 00:00:00,0.12310982,-0.65779495,0.22485733,-0.70212936,-0.047454834,-0.92173576,-1.808384,0.41114807,0.34371567
0243-12-15 00:00:00,0.12742615,-0.7775631,0.029788971,-0.8839531,-0.17042351,-0.9088459,-1.7681007,0.30692673,0.1579628
0244-01-15 00:00:00,0.23192978,-0.6755581,-0.22981071,-0.7489815,-0.2974987,-0.6880646,-1.5443249,0.09921265,-0.4240532
0244-02-15 00:00:00,0.2982006,-0.7128372,-0.080739975,-0.7349663,-0.41755486,-0.49728394,-1.2915344,-0.01184082,-0.6876526
0244-03-15 00:00:00,0.19486809,-0.9574261,-0.18785286,-0.46364403,-0.45633698,-0.41822433,-0.83354187,0.36558533,-0.52685165
0244-04-15 00:00:00,0.47668457,-0.96362686,-0.6711445,-0.3032875,-0.36008453,-0.24777794,-0.5453682,0.27756882,-0.24547195
0244-05-15 00:00:00,0.45662117,-0.6992893,-1.0288486,-0.11157608,-0.2359047,-0.3246975,-0.59576416,0.19712067,-0.31718445
0244-06-15 00:00:00,0.2479744,-0.36855507,-1.3955669,-0.15088272,-0.12055206,-0.20811844,-0.41734886,0.2804947,-0.2885704
0244-07-15 00:00:00,0.13241768,-0.18521309,-1.5181065,-0.13647652,0.14361,-0.16448975,0.23810387,0.2702446,-0.19573212
0244-08-15 00:00:00,0.1703186,-0.09887314,-1.31217,-0.014129639,0.50161934,-0.28088188,0.7411461,0.09052467,-0.37929153
0244-09-15 00:00:00,0.2777977,-0.17051125,-1.3049679,-0.0371933,0.5488758,-0.20689201,1.0662537,0.3056202,-0.3470497
0244-10-15 00:00:00,0.26359177,-0.28704262,-1.2491512,0.004459381,0.50831795,-0.36346054,1.1696758,-0.029029846,-0.09277344
0244-11-15 00:00:00,0.22112274,-0.28866196,-1.3014717,0.11556816,0.5328388,-0.47901917,1.0583172,-0.19231796,-0.1148262
0244-12-15 00:00:00,0.31946373,-0.20716667,-1.3729782,0.2942276,0.508934,-0.58294487,1.1853046,-0.15629005,-0.21170807
0245-01-15 00:00:00,0.41064072,-0.1295929,-1.2981949,0.27116585,0.5846901,-0.4088745,1.3286839,-0.25240707,-0.2690544
0245-02-15 00:00:00,0.21638298,-0.0644474,-1.0759315,-0.017045975,0.2616501,-0.24660683,1.3761501,-0.2339096,-0.03297043
0245-03-15 00:00:00,-0.13677979,-0.026103973,-0.9771519,0.34321404,0.18359184,-0.21987152,1.1084652,-0.0015563965,0.19250488
